
http://purl.org/datanode/ns/isCopyOf,is copy of,,,13,http://purl.org/datanode/ns/isDerivationOf;http://purl.org/datanode/ns/sameIdentityAs,http://purl.org/datanode/ns/isDerivationOf;http://purl.org/datanode/ns/sharesInterpretationWith;http://purl.org/datanode/ns/overlappingCapabilityWith
http://purl.org/datanode/ns/isInterpretationOf,is interpretation of,Some data emerge as the interpretation of other.,,3,http://purl.org/datanode/ns/isDerivationOf,http://purl.org/datanode/ns/isDerivationOf
http://purl.org/datanode/ns/isSelectionOf,is selection of,,,8,http://purl.org/datanode/ns/isDerivationOf;http://purl.org/datanode/ns/isPartOf,http://purl.org/datanode/ns/isDerivationOf;http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/describedBy,described by,Data have other data as description.,,3,http://purl.org/datanode/ns/metadata,http://purl.org/datanode/ns/metadata
http://purl.org/datanode/ns/hasUpdate,has update,A data node may be related to another that improves its currency.,,3,http://purl.org/datanode/ns/sharesInterpretationWith,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/hasVocabulary,has vocabulary,Relates a data node to a datanode representing a set of names that are all used in it.,,4,http://purl.org/datanode/ns/sharesInterpretationWith;http://purl.org/datanode/ns/touch,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/hasSnapshot,has snapshot,A copy of a data node in a specific time point,,15,http://purl.org/datanode/ns/hasCopy;http://purl.org/datanode/ns/versionOf,http://purl.org/datanode/ns/hasDerivation;http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/isStandInOf,is stand-in of,,,4,http://purl.org/datanode/ns/isDerivationOf;http://purl.org/datanode/ns/overlappingCapabilityWith,http://purl.org/datanode/ns/isDerivationOf;http://purl.org/datanode/ns/overlappingCapabilityWith
http://purl.org/datanode/ns/versionOf,version,,,3,http://purl.org/datanode/ns/overlappingCapabilityWith,http://purl.org/datanode/ns/overlappingCapabilityWith
http://purl.org/datanode/ns/isUpdateOf,is update of,A data node that is meant to improve the currency of another.,,3,http://purl.org/datanode/ns/sharesInterpretationWith,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/isVocabularyOf,is vocabulary of,,,4,http://purl.org/datanode/ns/sharesInterpretationWith;http://purl.org/datanode/ns/touch,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/touch,touch,,,3,http://purl.org/datanode/ns/sharesInterpretationWith,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/hasChange,has change,some data has some other as a change to come,,5,http://purl.org/datanode/ns/hasUpdate;http://purl.org/datanode/ns/touch,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/hasDescriptors,has descriptors,"A descriptor is an element used to qualify a value. Relates a data node to the collection of the descriptors used (being it a data node, obviously).",,5,http://purl.org/datanode/ns/hasVocabulary,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/hasComputation,has computation,,,4,http://purl.org/datanode/ns/processedInto,http://purl.org/datanode/ns/hasDerivation
http://purl.org/datanode/ns/isSnapshotOf,is snapshot of,,,15,http://purl.org/datanode/ns/isCopyOf;http://purl.org/datanode/ns/versionOf,http://purl.org/datanode/ns/isDerivationOf;http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/isComputationOf,is computation of,,,4,http://purl.org/datanode/ns/processedFrom,http://purl.org/datanode/ns/isDerivationOf
http://purl.org/datanode/ns/hasPart,has part,To related a data node to another which is contained in it.,,6,http://purl.org/datanode/ns/overlappingPopulationWith;http://purl.org/datanode/ns/touch,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/isPartOf,is part of,,,6,http://purl.org/datanode/ns/overlappingPopulationWith;http://purl.org/datanode/ns/touch,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/samePopulationAs,same population,,,5,http://purl.org/datanode/ns/overlappingPopulationWith,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/sameVocabularyAs,same vocabulary,,,5,http://purl.org/datanode/ns/overlappingVocabularyWith,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/isChangeOf,is change of,some data is the coming change of some other,,5,http://purl.org/datanode/ns/isUpdateOf;http://purl.org/datanode/ns/touch,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/descriptorsOf,descriptors of,This property relates a datanode of descriptors to the datanode that uses them.,,5,http://purl.org/datanode/ns/isVocabularyOf,http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/sameIdentityAs,same identity as,,,11,http://purl.org/datanode/ns/sameCapabilityAs;http://purl.org/datanode/ns/touch,http://purl.org/datanode/ns/sharesInterpretationWith;http://purl.org/datanode/ns/overlappingCapabilityWith
http://purl.org/datanode/ns/hasPortion,has portion,,,8,http://purl.org/datanode/ns/hasPart,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/hasSection,has section,Data can be cut in sections according to specific attributes.,,8,http://purl.org/datanode/ns/hasPart,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/isPortionOf,is portion of,,,8,http://purl.org/datanode/ns/isPartOf,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/isSectionOf,is section of,,,8,http://purl.org/datanode/ns/isPartOf,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/sameCapabilityAs,same capability as,,,9,http://purl.org/datanode/ns/samePopulationAs;http://purl.org/datanode/ns/sameVocabularyAs,http://purl.org/datanode/ns/overlappingCapabilityWith;http://purl.org/datanode/ns/sharesInterpretationWith
http://purl.org/datanode/ns/processedInto,processed into,A data node is processed (transformed) to obtain another one.,,3,http://purl.org/datanode/ns/hasDerivation,http://purl.org/datanode/ns/hasDerivation
http://purl.org/datanode/ns/processedFrom,processed from,,,3,http://purl.org/datanode/ns/isDerivationOf,http://purl.org/datanode/ns/isDerivationOf
